student_id,week,avg_submission_delay,quiz_score,attendance_pct,study_sessions,deadline_load,burnout_risk
265,1,0.0,80.67,88.44,4,2,0
265,2,0.66,76.66,83.26,6,3,0
265,3,0.22,81.34,81.57,4,2,0
265,4,0.87,75.94,88.48,5,1,0
265,5,0.56,70.96,86.65,4,3,0
265,6,0.93,82.54,90.32,6,1,0
265,7,0.73,78.24,82.9,6,3,0
265,8,0.69,80.05,94.15,5,1,0
265,9,0.38,73.37,90.76,5,3,0
265,10,0.31,74.95,92.04,4,2,0
265,11,0.42,69.13,85.44,5,2,0
265,12,0.29,71.98,88.19,4,2,0
266,1,2.22,75.17,96.73,3,3,1
266,2,1.71,79.71,83.01,3,3,1
266,3,2.07,82.4,87.9,3,3,1
266,4,2.02,73.87,98.65,1,2,1
266,5,2.0,80.38,100.0,3,3,1
266,6,2.41,76.18,98.33,2,2,1
266,7,2.31,77.09,89.75,3,1,1
266,8,3.1,73.54,89.36,1,2,1
266,9,2.69,79.67,84.22,2,1,1
266,10,3.03,74.24,79.01,3,2,1
266,11,3.16,77.97,95.47,1,2,1
266,12,3.33,73.73,87.11,3,1,1
267,1,0.57,80.51,90.61,5,2,0
267,2,0.29,72.88,84.73,4,3,0
267,3,0.26,72.45,91.0,4,2,0
267,4,0.7,82.9,85.95,4,3,0
267,5,0.24,76.21,90.17,4,3,0
267,6,0.77,72.28,83.55,5,1,0
267,7,0.7,72.64,90.81,4,1,0
267,8,1.09,70.32,89.91,5,1,0
267,9,0.63,79.19,85.6,4,2,0
267,10,0.4,71.5,86.81,6,2,0
267,11,0.54,72.68,89.3,6,2,0
267,12,0.32,77.44,85.47,4,3,0
268,1,1.76,75.35,98.46,2,1,1
268,2,1.27,74.59,92.35,2,3,1
268,3,2.23,79.59,89.24,2,1,1
268,4,1.35,66.06,81.38,3,1,1
268,5,2.12,67.32,90.05,2,2,1
268,6,2.39,68.81,83.5,3,1,1
268,7,2.57,60.78,89.38,1,2,1
268,8,2.41,71.45,94.63,1,3,1
268,9,3.16,66.13,90.27,3,1,1
268,10,3.34,71.59,87.06,1,3,1
268,11,3.01,66.37,85.11,2,3,1
268,12,2.84,68.31,84.07,1,1,1
269,1,0.51,84.99,92.85,6,3,0
269,2,0.39,74.75,95.52,6,2,0
269,3,0.88,73.63,94.81,4,3,0
269,4,0.0,79.3,94.79,4,1,0
269,5,0.7,81.65,95.68,5,1,0
269,6,0.82,81.28,94.77,4,2,0
269,7,0.53,69.08,100.0,6,3,0
269,8,0.36,77.53,95.07,5,1,0
269,9,0.98,79.85,100.0,4,2,0
269,10,0.52,74.87,92.55,4,1,0
269,11,0.73,70.01,91.74,6,1,0
269,12,0.0,74.82,92.61,5,2,0
270,1,0.32,83.44,85.9,4,3,0
270,2,0.52,83.85,81.9,5,1,0
270,3,1.08,80.96,85.55,4,1,0
270,4,0.55,82.17,82.67,4,2,0
270,5,0.77,83.92,89.25,4,1,0
270,6,0.49,77.6,85.15,5,2,0
270,7,0.6,81.99,83.52,5,2,0
270,8,0.11,81.7,86.88,4,2,0
270,9,0.24,81.69,87.79,6,1,0
270,10,0.95,83.6,88.77,6,1,0
270,11,0.22,82.02,90.14,5,2,0
270,12,0.44,81.28,91.04,6,2,0
271,1,0.75,65.43,88.57,5,1,0
271,2,0.76,72.96,93.37,5,1,0
271,3,0.84,71.8,94.39,4,2,0
271,4,0.42,72.04,95.64,6,1,0
271,5,0.27,72.34,92.56,4,1,0
271,6,0.73,71.76,94.54,6,1,0
271,7,0.08,76.17,94.52,5,1,0
271,8,1.02,75.12,95.76,5,2,0
271,9,0.66,65.2,92.92,5,2,0
271,10,0.72,74.12,91.47,5,3,0
271,11,0.77,71.83,94.57,4,1,0
271,12,1.0,66.15,94.72,6,2,0
272,1,0.55,74.45,87.55,5,2,0
272,2,0.41,78.0,93.71,6,3,0
272,3,0.19,78.47,93.44,4,2,0
272,4,0.57,79.59,89.48,5,3,0
272,5,0.42,82.78,90.17,4,1,0
272,6,0.84,83.39,88.04,4,2,0
272,7,0.8,85.65,90.35,4,2,0
272,8,0.21,80.35,91.04,6,1,0
272,9,0.49,83.87,87.52,6,2,0
272,10,0.12,81.98,95.56,4,2,0
272,11,0.56,82.56,90.22,6,2,0
272,12,0.62,80.54,87.19,6,1,0
273,1,0.0,79.42,87.64,4,3,0
273,2,0.12,80.55,87.41,4,2,0
273,3,0.18,77.43,92.2,5,1,0
273,4,0.0,87.11,94.06,4,1,0
273,5,0.14,79.67,97.99,6,2,0
273,6,0.42,80.45,96.79,5,1,0
273,7,0.37,82.13,89.85,4,1,0
273,8,0.39,73.81,88.42,4,1,0
273,9,0.0,73.09,93.98,6,2,0
273,10,0.76,83.95,92.66,5,2,0
273,11,0.36,77.05,97.78,4,1,0
273,12,0.17,81.36,93.19,4,3,0
274,1,0.0,80.62,88.84,6,3,0
274,2,0.4,70.34,87.83,5,2,0
274,3,0.0,70.74,92.03,4,3,0
274,4,0.58,82.19,87.64,5,3,0
274,5,0.07,72.77,87.55,5,2,0
274,6,0.8,73.14,90.02,4,3,0
274,7,0.48,69.37,93.73,5,1,0
274,8,0.61,71.35,92.66,5,3,0
274,9,0.6,71.11,88.88,5,1,0
274,10,0.35,79.13,88.53,4,2,0
274,11,0.46,76.76,91.44,4,3,0
274,12,0.08,74.47,86.38,4,2,0
275,1,0.59,86.47,94.96,6,2,0
275,2,0.04,82.61,95.82,5,2,0
275,3,0.27,89.43,97.53,5,3,0
275,4,0.52,85.6,96.52,4,1,0
275,5,0.15,89.86,92.58,5,1,0
275,6,0.99,81.31,95.39,6,1,0
275,7,0.71,85.88,97.36,6,2,0
275,8,0.43,80.45,94.72,6,3,0
275,9,0.19,84.34,93.44,5,2,0
275,10,0.59,73.31,96.54,5,1,0
275,11,0.73,82.7,91.54,4,1,0
275,12,0.0,77.82,95.07,6,1,0
276,1,0.32,75.5,85.35,4,3,0
276,2,0.7,77.22,83.32,6,2,0
276,3,0.46,70.07,86.37,5,1,0
276,4,0.68,68.06,85.68,6,1,0
276,5,0.84,75.18,88.11,6,1,0
276,6,0.77,77.8,80.54,5,3,0
276,7,0.6,74.61,88.76,4,1,0
276,8,0.62,69.09,88.48,4,2,0
276,9,0.24,69.38,85.04,5,3,0
276,10,0.31,70.94,88.43,6,1,0
276,11,0.64,69.02,82.79,6,1,0
276,12,0.0,71.23,81.17,5,2,0
277,1,0.46,77.68,95.87,4,3,0
277,2,0.45,76.89,87.46,6,3,0
277,3,0.81,74.34,93.51,4,1,0
277,4,0.55,74.53,94.03,4,3,0
277,5,1.04,69.9,91.27,4,1,0
277,6,0.68,71.36,94.53,5,2,0
277,7,0.53,80.13,91.09,5,1,0
277,8,0.51,73.24,91.45,4,3,0
277,9,0.43,69.34,93.86,4,2,0
277,10,0.56,77.98,94.78,5,1,0
277,11,0.99,64.31,92.32,6,1,0
277,12,0.34,65.26,93.11,5,2,0
278,1,0.64,81.3,89.65,4,2,0
278,2,0.62,80.58,87.52,6,2,0
278,3,0.38,77.19,90.04,5,1,0
278,4,0.31,82.76,93.77,6,3,0
278,5,0.29,86.23,93.39,5,1,0
278,6,0.59,70.15,90.89,4,3,0
278,7,0.68,80.5,91.19,6,1,0
278,8,0.88,76.86,87.8,4,1,0
278,9,0.19,80.28,93.76,4,1,0
278,10,0.0,71.76,91.36,6,1,0
278,11,0.07,79.31,92.71,4,2,0
278,12,1.04,76.0,92.6,4,3,0
279,1,0.35,79.2,94.17,5,2,0
279,2,0.58,74.36,94.31,4,3,0
279,3,0.5,75.31,93.31,6,3,0
279,4,1.04,75.13,85.58,4,3,0
279,5,0.42,71.88,100.0,4,2,0
279,6,0.48,78.09,93.08,5,2,0
279,7,0.29,67.29,96.6,5,1,0
279,8,0.29,77.82,95.23,4,2,0
279,9,0.32,82.02,93.56,6,1,0
279,10,0.59,73.68,94.7,6,2,0
279,11,0.54,74.5,94.46,4,3,0
279,12,1.25,67.44,99.19,4,3,0
280,1,0.49,79.39,83.96,6,2,0
280,2,1.08,81.44,86.63,6,2,0
280,3,0.13,82.99,88.52,4,3,0
280,4,0.36,83.37,87.78,4,3,0
280,5,1.03,80.32,90.09,5,3,0
280,6,0.03,78.75,85.25,4,3,0
280,7,0.79,79.55,86.22,6,1,0
280,8,0.59,81.05,89.24,6,1,0
280,9,0.7,75.05,83.71,4,1,0
280,10,0.77,76.27,89.54,6,1,0
280,11,0.49,77.52,86.16,6,2,0
280,12,0.34,78.11,84.31,6,3,0
281,1,0.37,69.63,95.72,6,1,0
281,2,0.81,70.89,97.31,4,1,0
281,3,0.93,73.84,98.59,6,2,0
281,4,1.14,68.86,99.25,4,2,0
281,5,0.88,75.16,100.0,4,3,0
281,6,0.86,71.42,97.65,6,2,0
281,7,0.48,69.37,98.51,4,3,0
281,8,0.84,64.37,95.56,6,1,0
281,9,0.75,81.26,98.43,6,2,0
281,10,0.91,71.8,97.52,5,2,0
281,11,0.51,76.87,95.36,5,1,0
281,12,0.81,69.99,97.05,4,2,0
282,1,1.96,64.63,87.84,1,3,1
282,2,2.1,67.74,92.74,2,1,1
282,3,1.47,75.56,98.35,1,3,1
282,4,2.23,69.02,87.23,3,1,1
282,5,2.26,74.62,91.14,1,3,1
282,6,2.64,68.61,86.76,1,3,1
282,7,2.15,66.91,81.66,1,1,1
282,8,2.71,60.36,85.76,1,1,1
282,9,2.97,61.17,82.74,3,1,1
282,10,3.19,67.23,92.95,1,3,1
282,11,3.85,66.7,82.85,1,2,1
282,12,3.37,61.32,87.54,1,2,1
283,1,2.01,77.18,88.31,2,3,1
283,2,1.2,67.47,83.4,2,2,1
283,3,2.05,71.2,85.2,3,1,1
283,4,2.15,67.99,92.57,3,2,1
283,5,2.22,69.97,89.7,2,1,1
283,6,2.73,64.52,87.17,3,3,1
283,7,2.5,72.08,87.19,1,2,1
283,8,2.51,64.5,87.46,1,1,1
283,9,3.38,58.14,92.13,2,3,1
283,10,2.9,68.15,79.06,1,3,1
283,11,3.16,69.32,86.8,2,2,1
283,12,3.18,64.2,81.01,3,2,1
284,1,2.14,69.92,88.14,1,3,1
284,2,2.2,80.35,86.81,2,1,1
284,3,1.84,69.49,89.15,3,1,1
284,4,1.45,63.49,79.01,2,3,1
284,5,2.91,81.64,90.71,1,3,1
284,6,1.81,76.87,89.81,2,2,1
284,7,2.31,75.12,80.15,2,2,1
284,8,3.04,65.99,85.82,2,2,1
284,9,2.82,71.19,87.67,1,3,1
284,10,2.8,66.28,86.68,1,3,1
284,11,2.69,71.02,90.93,2,3,1
284,12,3.3,64.89,89.82,2,2,1
285,1,0.7,75.34,92.62,4,1,0
285,2,0.21,75.62,88.85,4,2,0
285,3,0.41,69.2,86.7,6,2,0
285,4,0.61,76.01,84.79,4,2,0
285,5,1.04,75.15,86.24,5,2,0
285,6,0.47,71.09,83.48,5,3,0
285,7,0.43,70.73,86.01,5,2,0
285,8,0.76,74.55,87.1,6,3,0
285,9,0.51,79.85,86.92,4,2,0
285,10,0.62,68.71,85.73,4,2,0
285,11,0.63,70.78,87.15,4,3,0
285,12,0.25,69.06,85.29,4,2,0
286,1,0.66,74.31,93.15,6,3,0
286,2,0.25,70.04,90.25,6,1,0
286,3,0.7,74.98,88.6,6,2,0
286,4,0.13,72.8,89.05,6,1,0
286,5,0.43,71.6,95.76,6,3,0
286,6,0.0,74.89,94.89,4,2,0
286,7,0.43,65.04,90.04,6,2,0
286,8,0.58,64.18,92.63,4,2,0
286,9,0.0,61.1,92.28,6,2,0
286,10,0.41,68.58,90.58,6,1,0
286,11,0.31,64.18,87.81,5,3,0
286,12,0.17,72.17,96.38,6,2,0
287,1,0.12,79.58,88.53,5,1,0
287,2,0.6,84.17,91.17,4,1,0
287,3,0.64,82.4,89.48,6,1,0
287,4,0.0,91.04,89.84,4,2,0
287,5,0.85,81.41,87.49,4,3,0
287,6,0.05,82.56,88.42,4,1,0
287,7,0.67,78.75,85.07,4,3,0
287,8,0.57,83.27,85.73,4,3,0
287,9,0.0,80.05,92.78,6,1,0
287,10,0.63,83.69,89.06,6,1,0
287,11,0.74,78.64,93.1,4,1,0
287,12,0.33,81.51,85.92,6,1,0
288,1,1.49,71.49,94.82,2,3,1
288,2,1.5,77.92,95.99,2,1,1
288,3,1.77,72.64,83.57,1,3,1
288,4,2.42,75.01,90.82,2,1,1
288,5,2.65,73.1,77.81,3,1,1
288,6,2.26,72.67,73.68,3,1,1
288,7,2.12,69.31,76.33,3,1,1
288,8,2.89,67.31,81.23,3,1,1
288,9,3.56,74.7,74.79,1,2,1
288,10,2.69,71.83,89.75,1,1,1
288,11,3.48,70.71,89.68,1,3,1
288,12,3.48,73.0,78.09,3,1,1
289,1,1.85,75.25,89.99,1,3,1
289,2,1.96,71.15,88.73,3,1,1
289,3,1.6,72.5,88.1,2,2,1
289,4,2.07,68.22,89.04,2,3,1
289,5,2.14,76.54,84.52,2,3,1
289,6,2.2,65.73,98.62,3,1,1
289,7,2.54,66.04,95.61,2,3,1
289,8,2.77,59.21,81.76,2,2,1
289,9,2.95,66.54,74.34,2,3,1
289,10,3.14,73.94,93.57,2,1,1
289,11,3.28,69.97,89.11,3,1,1
289,12,3.69,65.41,93.21,1,1,1
290,1,1.79,85.82,91.12,3,1,1
290,2,1.43,80.05,78.59,3,2,1
290,3,1.67,67.57,88.11,2,2,1
290,4,1.45,71.14,89.97,2,3,1
290,5,2.12,75.28,85.09,3,2,1
290,6,1.88,77.04,80.16,3,1,1
290,7,3.25,67.18,87.62,2,2,1
290,8,2.51,70.4,80.93,2,2,1
290,9,2.58,71.06,81.85,1,1,1
290,10,3.43,78.31,75.47,2,3,1
290,11,3.42,72.88,79.93,2,3,1
290,12,4.13,64.32,79.78,2,3,1
291,1,1.48,69.41,82.37,3,2,1
291,2,1.98,78.5,96.13,3,3,1
291,3,1.89,70.88,84.78,2,3,1
291,4,1.88,73.36,86.02,3,1,1
291,5,2.77,69.99,82.43,1,1,1
291,6,2.4,76.93,83.46,2,3,1
291,7,2.67,73.4,86.63,3,2,1
291,8,2.88,75.61,83.12,1,3,1
291,9,3.09,78.96,84.91,3,1,1
291,10,3.0,67.58,94.89,2,1,1
291,11,3.67,67.7,86.53,3,3,1
291,12,3.17,73.42,84.49,2,2,1
292,1,0.44,76.19,90.43,6,1,0
292,2,0.32,70.03,87.17,6,2,0
292,3,0.14,77.04,83.25,5,3,0
292,4,0.6,71.15,85.28,4,1,0
292,5,0.48,69.01,92.04,6,1,0
292,6,0.62,78.22,88.34,4,2,0
292,7,0.47,73.5,89.38,4,1,0
292,8,0.54,76.56,92.57,5,3,0
292,9,0.55,70.73,84.83,6,1,0
292,10,0.46,73.3,88.68,4,3,0
292,11,0.75,68.38,89.51,5,3,0
292,12,0.7,69.44,84.74,4,2,0
293,1,0.57,78.7,85.33,5,2,0
293,2,0.78,85.0,89.36,6,2,0
293,3,0.58,75.72,86.48,5,3,0
293,4,0.5,71.42,88.33,6,3,0
293,5,0.44,73.55,86.71,4,3,0
293,6,0.0,80.67,88.51,4,1,0
293,7,0.77,83.63,81.02,4,1,0
293,8,0.26,85.93,88.77,5,3,0
293,9,0.47,78.95,84.65,6,3,0
293,10,0.2,74.79,82.84,5,2,0
293,11,0.73,78.01,81.43,5,2,0
293,12,0.51,72.6,86.75,6,3,0
294,1,0.88,82.66,92.37,1,2,1
294,2,2.14,82.22,89.97,1,1,1
294,3,2.15,82.48,83.19,3,3,1
294,4,1.18,71.19,93.75,1,3,1
294,5,3.34,87.14,78.07,1,2,1
294,6,2.66,79.59,85.46,3,1,1
294,7,2.55,77.34,84.85,3,1,1
294,8,2.98,83.7,84.82,3,3,1
294,9,2.49,68.59,81.63,2,3,1
294,10,2.89,73.78,79.15,1,2,1
294,11,2.85,70.24,85.61,1,1,1
294,12,3.08,74.77,85.59,2,3,1
295,1,0.62,59.22,89.51,6,3,0
295,2,0.45,67.36,91.8,5,2,0
295,3,0.93,70.78,87.77,6,1,0
295,4,1.06,74.98,90.59,6,1,0
295,5,0.76,76.18,86.34,4,2,0
295,6,0.4,77.85,85.16,6,1,0
295,7,0.95,66.71,91.03,5,2,0
295,8,0.47,71.37,93.16,5,2,0
295,9,0.17,68.44,88.24,4,2,0
295,10,0.77,66.39,88.96,4,2,0
295,11,0.63,70.72,87.96,4,2,0
295,12,0.08,74.16,90.94,4,2,0
296,1,1.98,83.03,91.05,3,3,1
296,2,1.32,79.71,97.84,1,1,1
296,3,2.38,70.65,83.09,2,1,1
296,4,2.28,75.33,81.24,1,1,1
296,5,2.15,71.59,89.28,3,3,1
296,6,2.89,78.72,82.44,2,1,1
296,7,1.71,67.8,78.28,2,3,1
296,8,2.31,82.52,89.84,1,1,1
296,9,3.37,71.61,83.5,3,1,1
296,10,3.05,72.37,82.89,3,3,1
296,11,3.86,71.67,82.99,3,2,1
296,12,3.02,75.29,75.84,2,1,1
297,1,0.9,81.18,91.79,1,1,1
297,2,1.94,74.49,79.5,2,3,1
297,3,1.95,77.81,84.11,3,1,1
297,4,2.28,76.34,82.48,1,3,1
297,5,2.06,74.14,84.75,2,2,1
297,6,2.82,85.88,83.61,1,1,1
297,7,3.01,65.68,81.64,2,3,1
297,8,2.92,72.13,77.98,1,2,1
297,9,3.04,75.69,79.48,3,2,1
297,10,3.27,76.0,85.74,2,3,1
297,11,2.86,75.82,85.88,3,2,1
297,12,2.93,71.88,86.31,1,1,1
298,1,1.69,77.83,91.58,2,1,1
298,2,0.63,77.18,88.33,1,1,1
298,3,2.15,74.05,86.21,3,1,1
298,4,2.13,64.57,80.41,3,1,1
298,5,3.37,70.05,91.88,2,3,1
298,6,2.69,66.99,82.7,2,2,1
298,7,2.88,58.97,86.01,1,3,1
298,8,2.43,55.49,90.78,3,2,1
298,9,3.06,67.96,89.99,1,2,1
298,10,3.04,67.95,86.52,1,2,1
298,11,3.04,56.44,84.32,1,3,1
298,12,3.29,59.28,84.35,2,1,1
299,1,0.15,76.32,91.97,6,3,0
299,2,0.28,75.72,94.4,6,2,0
299,3,0.95,69.48,87.88,4,3,0
299,4,0.15,74.43,93.74,4,1,0
299,5,0.39,74.31,97.54,6,3,0
299,6,0.29,79.38,95.08,4,1,0
299,7,0.43,78.88,89.37,6,1,0
299,8,0.01,70.05,90.7,4,1,0
299,9,0.72,73.55,91.61,5,3,0
299,10,0.39,73.52,92.97,4,1,0
299,11,0.61,71.65,93.19,5,1,0
299,12,0.9,71.73,89.11,4,2,0
300,1,0.06,72.27,79.21,6,3,0
300,2,0.38,73.82,84.62,5,3,0
300,3,0.02,75.04,89.76,4,1,0
300,4,0.96,76.25,87.55,4,2,0
300,5,0.71,72.65,86.8,6,1,0
300,6,1.21,74.65,86.54,4,2,0
300,7,0.42,72.04,85.3,5,3,0
300,8,0.21,74.64,85.25,6,2,0
300,9,0.38,70.81,83.62,6,1,0
300,10,0.62,78.35,88.5,5,1,0
300,11,1.08,73.87,90.51,6,2,0
300,12,0.07,76.44,89.53,6,2,0
301,1,0.7,80.42,92.62,5,3,0
301,2,0.15,80.89,89.95,4,2,0
301,3,0.48,91.23,89.92,6,2,0
301,4,1.0,86.92,91.17,5,3,0
301,5,0.86,80.61,90.92,4,3,0
301,6,0.42,82.8,83.65,6,1,0
301,7,1.0,81.95,86.65,6,1,0
301,8,0.69,84.29,95.95,4,3,0
301,9,0.13,83.62,88.73,4,2,0
301,10,0.35,83.5,90.4,4,1,0
301,11,0.04,87.07,91.38,4,2,0
301,12,0.68,87.46,87.79,6,3,0
302,1,0.0,77.95,87.82,5,2,0
302,2,0.09,78.67,88.64,4,2,0
302,3,1.09,82.59,92.79,4,3,0
302,4,0.86,82.62,86.23,6,2,0
302,5,0.57,76.86,90.32,6,2,0
302,6,1.07,82.93,95.16,4,2,0
302,7,0.88,80.97,94.96,5,1,0
302,8,0.49,83.08,91.72,5,2,0
302,9,0.62,86.56,94.9,5,1,0
302,10,1.01,79.1,89.76,5,1,0
302,11,0.65,86.91,94.58,5,2,0
302,12,0.49,87.44,90.4,6,1,0
303,1,1.15,77.71,92.61,2,2,1
303,2,1.39,75.05,100.0,2,1,1
303,3,1.65,60.3,90.82,2,3,1
303,4,1.78,66.79,78.55,1,1,1
303,5,1.69,58.77,99.83,2,2,1
303,6,2.4,63.86,94.62,3,2,1
303,7,2.92,63.35,91.51,3,3,1
303,8,3.16,66.52,70.83,2,3,1
303,9,2.85,54.63,96.35,1,1,1
303,10,3.11,59.91,77.16,3,1,1
303,11,2.89,64.1,93.96,1,2,1
303,12,3.97,57.92,90.34,2,2,1
304,1,1.21,65.3,87.52,1,2,1
304,2,1.71,76.24,89.59,2,3,1
304,3,1.8,72.89,88.33,2,3,1
304,4,2.34,73.35,91.35,3,1,1
304,5,3.14,62.26,92.5,2,2,1
304,6,2.0,64.96,88.1,3,3,1
304,7,2.31,70.31,88.58,2,3,1
304,8,2.21,73.79,91.16,1,3,1
304,9,2.38,68.58,87.18,2,1,1
304,10,3.67,55.4,90.22,1,2,1
304,11,2.95,64.81,82.87,1,2,1
304,12,4.02,59.93,87.0,3,2,1
305,1,0.5,81.58,85.29,5,2,0
305,2,0.71,78.34,80.84,5,1,0
305,3,0.67,80.09,86.96,6,1,0
305,4,0.69,78.72,79.61,6,3,0
305,5,0.51,82.52,85.86,6,1,0
305,6,0.62,76.03,90.35,5,3,0
305,7,0.88,78.98,82.49,6,3,0
305,8,0.53,80.09,83.3,4,3,0
305,9,1.05,87.45,81.46,6,2,0
305,10,0.57,85.18,83.77,4,1,0
305,11,0.73,85.78,83.59,6,3,0
305,12,0.85,83.23,87.47,6,1,0
306,1,0.33,79.46,89.94,5,2,0
306,2,0.13,81.02,88.3,5,3,0
306,3,0.64,77.13,90.32,6,2,0
306,4,0.39,74.78,92.68,4,2,0
306,5,0.43,80.46,89.05,5,3,0
306,6,0.44,70.91,87.83,4,3,0
306,7,0.34,74.34,88.84,4,1,0
306,8,0.44,73.68,87.96,6,2,0
306,9,0.42,81.05,92.95,6,2,0
306,10,0.0,78.8,87.95,4,3,0
306,11,0.39,75.81,87.9,5,2,0
306,12,0.59,71.55,91.59,5,3,0
307,1,0.95,69.85,91.41,5,3,0
307,2,0.28,74.12,90.77,4,2,0
307,3,0.63,74.89,89.39,4,2,0
307,4,0.0,76.05,86.26,5,1,0
307,5,0.52,75.48,87.28,5,3,0
307,6,0.38,76.83,87.89,6,1,0
307,7,0.65,75.1,88.82,5,1,0
307,8,0.24,78.37,88.86,5,1,0
307,9,0.45,77.3,87.19,4,1,0
307,10,0.72,72.48,89.74,6,1,0
307,11,0.47,72.82,85.41,5,2,0
307,12,0.43,71.55,85.98,6,2,0
308,1,0.9,80.87,97.08,5,3,0
308,2,0.15,73.65,91.15,4,3,0
308,3,0.07,80.38,91.4,5,1,0
308,4,0.15,79.61,100.0,5,2,0
308,5,0.41,77.3,94.07,5,1,0
308,6,0.57,75.45,94.47,5,2,0
308,7,0.61,77.17,97.51,5,1,0
308,8,0.8,76.32,97.45,6,1,0
308,9,0.77,78.31,89.63,6,1,0
308,10,1.02,80.66,92.31,5,3,0
308,11,0.0,75.75,91.74,4,3,0
308,12,1.04,73.63,94.23,5,3,0
309,1,0.13,75.77,88.7,6,3,0
309,2,0.53,70.55,81.23,5,2,0
309,3,0.79,63.94,87.92,5,3,0
309,4,0.3,68.59,88.36,6,1,0
309,5,0.68,76.84,94.93,5,2,0
309,6,0.47,69.64,93.61,6,3,0
309,7,0.5,77.05,89.14,4,3,0
309,8,1.03,71.9,89.37,4,3,0
309,9,0.43,75.42,91.07,4,3,0
309,10,1.27,70.19,88.78,4,2,0
309,11,0.77,71.8,88.67,4,3,0
309,12,0.51,75.76,88.15,4,1,0
310,1,0.71,81.04,95.19,5,1,0
310,2,0.03,82.93,91.44,4,3,0
310,3,0.49,80.91,98.58,5,2,0
310,4,0.8,83.9,91.26,4,1,0
310,5,1.29,85.28,92.87,4,3,0
310,6,0.0,85.98,97.05,4,1,0
310,7,0.99,87.28,95.6,5,1,0
310,8,0.77,74.0,95.25,4,2,0
310,9,0.72,76.49,100.0,5,1,0
310,10,0.87,85.09,93.82,5,2,0
310,11,0.52,84.04,98.09,6,3,0
310,12,0.52,77.07,97.62,6,3,0
311,1,0.0,67.34,85.52,5,3,0
311,2,0.78,80.96,91.63,4,1,0
311,3,0.43,77.11,84.47,5,3,0
311,4,0.66,72.0,84.18,4,3,0
311,5,0.55,74.35,83.31,6,2,0
311,6,0.21,76.29,88.27,4,2,0
311,7,0.66,69.66,84.32,6,1,0
311,8,0.41,76.4,85.92,4,1,0
311,9,0.19,70.81,90.1,4,1,0
311,10,0.63,74.83,95.95,5,2,0
311,11,0.73,74.34,90.39,6,1,0
311,12,0.59,75.2,81.63,4,2,0
312,1,0.43,73.67,95.63,6,3,0
312,2,0.27,71.44,94.05,5,1,0
312,3,0.68,81.4,97.34,4,1,0
312,4,0.75,80.53,97.44,6,2,0
312,5,0.42,81.04,96.16,6,2,0
312,6,0.26,82.47,90.8,5,3,0
312,7,0.24,84.21,95.29,5,2,0
312,8,0.06,75.16,91.84,6,3,0
312,9,0.74,77.37,92.21,4,3,0
312,10,0.78,73.35,100.0,5,2,0
312,11,0.42,80.13,92.75,4,2,0
312,12,0.39,85.26,99.11,6,3,0
313,1,0.33,76.13,96.45,5,2,0
313,2,0.52,70.22,95.58,5,1,0
313,3,0.41,70.51,90.81,5,2,0
313,4,0.66,65.37,99.85,5,3,0
313,5,0.46,72.6,92.57,6,2,0
313,6,0.39,66.88,97.73,5,1,0
313,7,0.33,63.62,100.0,5,1,0
313,8,0.7,64.76,94.35,6,2,0
313,9,0.1,74.04,95.44,4,3,0
313,10,0.73,71.11,93.88,5,2,0
313,11,0.2,70.97,98.52,4,1,0
313,12,0.41,68.65,97.04,6,2,0
314,1,0.3,82.4,95.36,4,2,0
314,2,0.23,70.75,94.74,5,2,0
314,3,0.0,71.15,88.11,5,1,0
314,4,0.0,78.1,91.12,6,2,0
314,5,1.04,71.07,92.83,6,1,0
314,6,0.85,76.78,91.05,5,3,0
314,7,0.96,81.84,95.7,5,3,0
314,8,0.35,72.04,90.22,6,2,0
314,9,0.7,71.4,95.63,5,3,0
314,10,0.51,81.06,96.58,6,1,0
314,11,0.19,77.14,86.51,5,1,0
314,12,0.76,74.39,87.63,4,1,0
315,1,1.69,78.12,95.82,1,2,1
315,2,1.62,85.4,93.58,3,2,1
315,3,1.69,83.98,90.39,3,2,1
315,4,2.68,72.42,84.66,2,1,1
315,5,2.51,80.52,92.29,1,1,1
315,6,2.06,77.94,92.88,1,1,1
315,7,2.54,71.94,97.67,2,3,1
315,8,2.47,72.21,85.8,1,2,1
315,9,3.05,68.84,80.74,2,3,1
315,10,3.69,63.93,87.28,3,2,1
315,11,3.3,69.91,85.88,3,1,1
315,12,3.36,62.53,87.6,2,1,1
316,1,0.25,72.78,90.59,4,3,0
316,2,0.77,82.74,80.78,4,1,0
316,3,0.24,88.44,87.37,5,1,0
316,4,0.54,78.87,84.52,4,2,0
316,5,0.2,80.23,81.38,6,1,0
316,6,0.72,77.22,90.1,6,1,0
316,7,0.54,79.4,91.77,4,3,0
316,8,1.3,81.54,84.48,5,1,0
316,9,0.62,81.62,87.53,4,3,0
316,10,0.26,88.16,86.48,6,2,0
316,11,1.01,81.28,88.04,5,2,0
316,12,0.3,81.16,90.52,6,3,0
317,1,1.63,67.32,90.75,2,3,1
317,2,1.88,64.14,84.99,1,3,1
317,3,1.51,63.69,83.45,2,2,1
317,4,2.56,67.72,77.07,1,2,1
317,5,1.79,51.0,90.17,1,2,1
317,6,2.4,61.28,84.02,3,3,1
317,7,2.78,67.08,85.45,3,1,1
317,8,3.14,63.22,82.83,2,1,1
317,9,2.78,56.39,81.84,3,3,1
317,10,3.04,65.86,77.59,2,2,1
